student_id,year,band,instrument,lyrical_etude_musicality_tempo_style,lyrical_etude_tone_quality,lyrical_etude_note_accuracy,lyrical_etude_rhythmic_accuracy,lyrical_etude_artistry,technical_etude_musicality_tempo_style,technical_etude_tone_quality,technical_etude_note_accuracy,technical_etude_rhythmic_accuracy,technical_etude_articulation,technical_etude_artistry,sight_reading_musicality_tempo_style,sight_reading_tone_quality,sight_reading_note_accuracy,sight_reading_rhythmic_accuracy,sight_reading_artistry,scales_chromatic,scales_g,scales_gb,scales_c,scales_f,scales_bb,scales_eb,scales_ab,scales_a,scales_b,scales_d,scales_e,scales_db,scales_tone_quality,scales_musicality_tempo_style,scales_articulation_style,scales_note_accuracy
41433,2014,middleschool,Trumpet,0.2,0.27,0.6,0.4,0.2,0.5,0.27,0.4,0.4,0.4,-1,0.2,0.2,0.7,0.8,0.2,0.27,0.13,-1,0.0,0.4,0.2,0.0,0.2,-1,-1,-1,-1,0.0,0.2,0.4,-1,0.33
41512,2014,middleschool,Trombone,0.0,0.47,0.4,0.0,0.0,0.7,0.47,0.7,0.9,0.6,-1,0.0,0.6,0.4,0.0,0.0,0.47,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.6,0.2,-1,0.13
41513,2014,middleschool,Alto Saxophone,0.35,0.47,0.9,0.7,0.2,0.35,0.47,0.8,0.9,0.6,-1,0.2,0.2,0.5,0.4,0.2,0.53,0.0,-1,0.0,0.07,0.0,0.13,0.0,-1,-1,-1,-1,0.07,0.4,0.5,-1,0.5
41564,2014,middleschool,Bb Clarinet,0.05,0.13,0.2,0.3,0.0,0.05,0.07,0.4,0.1,0.0,-1,0.0,0.2,0.2,0.4,0.0,0.07,0.27,-1,0.0,0.2,0.13,0.27,0.0,-1,-1,-1,-1,0.0,0.2,0.0,-1,0.1
41565,2014,middleschool,Flute,0.55,0.67,0.9,1.0,0.2,0.35,0.6,0.8,0.5,0.4,-1,0.3,0.4,0.5,0.3,0.0,0.0,0.33,-1,0.0,0.33,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.6,0.3,-1,0.17
41585,2014,middleschool,Trumpet,0.95,1.0,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0,-1,0.7,0.8,0.7,0.6,0.8,0.33,0.33,-1,0.0,0.33,0.2,0.0,0.33,-1,-1,-1,-1,0.0,0.87,1.0,-1,0.93
41587,2014,middleschool,Oboe,0.4,0.4,0.7,0.6,0.0,0.5,0.4,0.6,0.8,0.4,-1,0.1,0.2,0.5,0.2,0.0,1.0,0.0,-1,0.33,0.0,0.0,0.27,0.0,-1,-1,-1,-1,0.0,0.53,0.8,-1,0.83
41589,2014,middleschool,Bb Clarinet,0.8,0.87,1.0,0.9,0.8,0.7,0.67,1.0,1.0,0.6,-1,0.5,0.8,0.8,0.8,0.6,1.0,0.27,-1,0.27,0.33,0.33,0.27,0.33,-1,-1,-1,-1,0.0,0.87,0.6,-1,0.63
41591,2014,middleschool,Tenor Saxophone,0.35,0.53,0.9,0.9,0.2,0.35,0.53,0.9,0.8,0.6,-1,0.1,0.4,0.3,0.2,0.2,0.6,0.0,-1,0.2,0.0,0.2,0.0,0.13,-1,-1,-1,-1,0.0,0.47,0.5,-1,0.73
41592,2014,middleschool,Bari Saxophone,0.5,0.67,1.0,1.0,0.4,0.7,0.8,1.0,0.9,1.0,-1,0.7,0.8,1.0,0.8,0.6,0.93,0.33,-1,0.2,0.33,0.0,0.27,0.27,-1,-1,-1,-1,0.27,0.8,1.0,-1,0.9
41593,2014,middleschool,Bassoon,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.9,1.0,0.9,0.8,0.8,1.0,0.33,-1,0.33,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,1.0,0.9,-1,0.93
41594,2014,middleschool,French Horn,0.45,0.47,0.8,0.2,0.2,0.3,0.33,0.5,0.5,0.2,-1,0.1,0.2,0.3,0.2,0.0,0.6,0.0,-1,0.13,0.0,0.2,0.0,0.2,-1,-1,-1,-1,0.0,0.33,0.3,-1,0.67
41596,2014,middleschool,Trumpet,0.3,0.33,0.5,0.5,0.6,0.5,0.53,0.7,0.7,0.8,-1,0.2,0.4,0.3,0.3,0.2,0.07,0.2,-1,0.0,0.27,0.0,0.0,0.27,-1,-1,-1,-1,0.0,0.53,0.8,-1,0.83
41597,2014,middleschool,Trumpet,0.25,0.27,0.5,0.7,0.4,0.1,0.27,0.4,0.4,0.4,-1,0.0,0.2,0.1,0.1,0.0,0.2,0.2,-1,0.0,0.2,0.07,0.0,0.2,-1,-1,-1,-1,0.0,0.07,0.3,-1,0.33
41598,2014,middleschool,Trombone,0.5,0.67,0.7,0.6,0.6,0.5,0.67,0.8,0.8,0.6,-1,0.0,0.4,0.4,0.0,0.0,0.73,0.0,-1,0.0,0.2,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.67,0.8,-1,0.9
41599,2014,middleschool,Euphonium,0.4,0.47,0.6,0.6,0.4,0.65,0.53,0.7,0.7,0.6,-1,0.4,0.4,0.5,0.4,0.4,0.6,0.13,-1,0.0,0.2,0.2,0.0,0.0,-1,-1,-1,-1,0.0,0.53,0.6,-1,0.57
41600,2014,middleschool,Trumpet,0.15,0.2,0.7,0.7,0.4,0.15,0.13,0.4,0.5,0.4,-1,0.0,0.2,0.1,0.1,0.0,0.27,0.13,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.2,0.3,-1,0.4
41601,2014,middleschool,Tuba,0.6,0.6,0.7,0.7,0.4,0.55,0.53,0.7,0.7,0.4,-1,0.3,0.4,0.3,0.3,0.4,0.47,0.0,-1,0.0,0.07,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.47,0.4,-1,0.43
41612,2014,middleschool,French Horn,0.5,0.6,0.8,0.5,0.4,0.4,0.67,0.5,0.6,0.4,-1,0.2,0.4,0.5,0.2,0.0,0.33,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.47,0.5,-1,0.63
41613,2014,middleschool,Bb Clarinet,0.7,0.8,1.0,0.8,0.4,0.75,0.87,1.0,0.9,0.8,-1,0.3,0.8,0.8,0.6,0.2,0.67,0.27,-1,0.33,0.33,0.33,0.27,0.27,-1,-1,-1,-1,0.0,0.87,0.8,-1,0.57
41614,2014,middleschool,Bb Clarinet,0.25,0.87,1.0,0.2,0.2,0.5,0.67,1.0,0.9,0.8,-1,0.2,0.6,0.9,0.3,0.0,0.87,0.27,-1,0.2,0.2,0.27,0.2,0.0,-1,-1,-1,-1,0.0,0.67,0.1,-1,0.67
41616,2014,middleschool,Euphonium,0.5,0.47,0.7,0.5,0.4,0.6,0.4,0.7,0.7,0.4,-1,0.3,0.4,0.5,0.4,0.4,0.47,0.0,-1,0.0,0.13,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.4,0.5,-1,0.43
41618,2014,middleschool,Alto Saxophone,0.35,0.53,0.9,0.9,0.4,0.45,0.53,0.9,0.9,0.6,-1,0.3,0.4,0.4,0.4,0.2,0.6,0.2,-1,0.0,0.2,0.0,0.2,0.2,-1,-1,-1,-1,0.2,0.6,0.7,-1,0.87
41659,2014,middleschool,Flute,0.45,0.47,0.9,1.0,0.2,0.55,0.6,0.9,0.7,0.2,-1,0.4,0.2,0.2,0.2,0.0,0.73,0.33,-1,0.33,0.33,0.0,0.33,0.0,-1,-1,-1,-1,0.33,0.53,0.6,-1,0.43
41660,2014,middleschool,Flute,0.55,0.6,1.0,1.0,0.2,0.65,0.6,1.0,1.0,0.4,-1,0.3,0.4,0.3,0.3,0.0,0.8,0.33,-1,0.33,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.53,0.7,-1,0.63
41662,2014,middleschool,Flute,0.55,0.67,1.0,1.0,0.4,0.55,0.67,0.8,0.7,0.6,-1,0.2,0.2,0.3,0.3,0.0,0.67,0.33,-1,0.33,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.67,0.8,-1,0.53
41664,2014,middleschool,Oboe,0.25,0.4,0.5,0.5,0.0,0.1,0.33,0.5,0.5,0.0,-1,0.0,0.2,0.2,0.2,0.0,0.0,0.0,-1,0.33,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.33,0.5,-1,0.77
41665,2014,middleschool,Bb Clarinet,0.95,0.93,1.0,1.0,1.0,0.9,0.8,1.0,1.0,0.4,-1,0.6,0.4,0.9,0.6,0.4,0.93,0.33,-1,0.33,0.53,0.33,0.53,0.33,-1,-1,-1,-1,0.33,0.47,0.8,-1,1.0
41668,2014,middleschool,Bb Clarinet,0.5,0.67,1.0,0.6,0.2,0.45,0.2,1.0,1.0,0.2,-1,0.0,0.0,0.0,0.0,0.0,0.87,0.33,-1,0.33,0.2,0.27,0.47,0.33,-1,-1,-1,-1,0.33,0.53,0.9,-1,0.8
41671,2014,middleschool,Flute,0.65,0.73,1.0,1.0,0.2,0.5,0.67,0.9,1.0,0.2,-1,0.3,0.2,0.8,0.6,0.0,0.8,0.33,-1,0.53,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.53,0.47,0.3,-1,0.8
41672,2014,middleschool,Alto Saxophone,0.4,0.53,1.0,0.8,0.4,0.5,0.6,0.9,0.9,0.8,-1,0.5,0.6,0.8,0.5,0.4,0.8,0.33,-1,0.0,0.27,0.0,0.33,0.27,-1,-1,-1,-1,0.27,0.67,0.9,-1,0.9
41675,2014,middleschool,Alto Saxophone,0.45,0.53,1.0,0.9,0.4,0.55,0.53,0.8,0.9,0.8,-1,0.4,0.4,0.7,0.4,0.2,0.67,0.27,-1,0.0,0.2,0.0,0.27,0.27,-1,-1,-1,-1,0.2,0.47,0.7,-1,0.87
41678,2014,middleschool,Alto Saxophone,0.4,0.47,1.0,0.7,0.4,0.45,0.53,0.8,0.8,0.6,-1,0.4,0.6,0.7,0.5,0.4,0.6,0.27,-1,0.0,0.27,0.0,0.2,0.13,-1,-1,-1,-1,0.2,0.53,0.7,-1,0.8
41681,2014,middleschool,Tenor Saxophone,0.25,0.4,0.9,0.6,0.2,0.2,0.33,0.7,0.5,0.2,-1,0.1,0.2,0.1,0.1,0.2,0.27,0.0,-1,0.13,0.0,0.07,0.0,0.0,-1,-1,-1,-1,0.0,0.2,0.1,-1,0.27
41683,2014,middleschool,Flute,0.9,1.0,1.0,1.0,0.8,0.85,0.93,0.9,1.0,0.8,-1,0.8,0.8,0.8,0.8,0.8,0.93,0.33,-1,0.33,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.93,0.8,-1,0.73
41684,2014,middleschool,Piccolo,-1,-1,-1,-1,-1,0.75,0.93,0.8,0.9,0.6,-1,-1,-1,-1,-1,-1,0.93,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0
41685,2014,middleschool,Bari Saxophone,0.3,0.47,0.9,0.7,0.2,0.35,0.4,0.9,0.8,0.2,-1,0.2,0.2,0.7,0.3,0.2,0.53,0.27,-1,0.0,0.13,0.0,0.13,0.07,-1,-1,-1,-1,0.13,0.47,0.6,-1,0.73
41687,2014,middleschool,Trumpet,0.1,0.13,0.3,0.3,0.2,0.2,0.2,0.5,0.3,0.4,-1,0.1,0.2,0.2,0.2,0.0,0.13,0.2,-1,0.0,0.2,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.07,0.2,-1,0.1
41689,2014,middleschool,Trumpet,0.05,0.07,0.3,0.2,0.0,0.05,0.07,0.3,0.3,0.2,-1,0.1,0.2,0.1,0.1,0.0,0.2,0.2,-1,0.0,0.13,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.07,0.1,-1,0.07
41690,2014,middleschool,Trumpet,0.15,0.2,0.6,0.6,0.4,0.7,0.4,0.7,0.5,1.0,-1,0.3,0.6,0.4,0.1,0.4,0.27,0.27,-1,0.0,0.27,0.0,0.0,0.27,-1,-1,-1,-1,0.0,0.4,0.4,-1,0.33
41692,2014,middleschool,Trumpet,0.1,0.13,0.3,0.3,0.2,0.2,0.07,0.3,0.3,0.2,-1,0.0,0.2,0.1,0.2,0.0,0.33,0.13,-1,0.0,0.13,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.13,0.2,-1,0.33
41696,2014,middleschool,Trombone,0.5,0.53,0.7,0.8,0.0,0.6,0.47,0.7,0.9,0.4,-1,0.0,0.2,0.2,0.0,0.0,0.6,0.13,-1,0.0,0.2,0.0,0.0,0.2,-1,-1,-1,-1,0.0,0.6,0.8,-1,0.87
41717,2014,middleschool,Trombone,0.0,0.4,0.0,0.0,0.0,0.0,0.33,0.0,0.2,0.0,-1,0.0,0.2,0.0,0.0,0.0,0.07,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.4,0.2,-1,0.17
41728,2014,middleschool,Alto Saxophone,0.45,0.67,1.0,0.9,0.6,0.55,0.67,1.0,0.9,1.0,-1,0.4,0.6,0.7,0.6,0.4,0.67,0.13,-1,0.0,0.27,0.0,0.13,0.2,-1,-1,-1,-1,0.2,0.67,0.7,-1,0.83
41731,2014,middleschool,Oboe,0.25,0.13,0.5,0.5,0.0,0.25,0.13,0.2,0.2,0.0,-1,0.0,0.2,0.1,0.1,0.0,0.13,0.0,-1,0.33,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.13,0.0,-1,0.0
41732,2014,middleschool,Alto Saxophone,0.35,0.47,1.0,0.8,0.4,0.3,0.53,0.8,0.6,0.6,-1,0.2,0.4,0.4,0.3,0.2,0.53,0.13,-1,0.0,0.13,0.0,0.13,0.13,-1,-1,-1,-1,0.13,0.53,0.6,-1,0.73
41762,2014,middleschool,Bb Clarinet,0.9,0.8,1.0,1.0,0.8,0.8,0.73,1.0,1.0,0.8,-1,0.7,0.8,0.9,0.7,0.4,0.87,0.2,-1,0.27,0.4,0.33,0.4,0.27,-1,-1,-1,-1,0.2,0.6,0.9,-1,0.77
41763,2014,middleschool,Bass Clarinet,0.05,0.07,0.1,0.1,0.0,0.05,0.07,0.1,0.1,0.0,-1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.0,0.1,-1,0.1
41775,2014,middleschool,Bb Clarinet,0.7,0.8,1.0,1.0,0.6,0.7,0.87,0.8,1.0,1.0,-1,0.2,0.6,0.7,0.1,0.0,0.93,0.33,-1,0.27,0.27,0.33,0.33,0.33,-1,-1,-1,-1,0.0,0.67,0.9,-1,0.73
41776,2014,middleschool,Tuba,0.45,0.4,0.6,0.6,0.2,0.4,0.33,0.6,0.6,0.2,-1,0.2,0.4,0.2,0.1,0.4,0.4,0.07,-1,0.0,0.13,0.0,0.07,0.0,-1,-1,-1,-1,0.0,0.4,0.4,-1,0.37
41777,2014,middleschool,Alto Saxophone,0.45,0.67,1.0,0.9,0.4,0.35,0.6,0.8,0.7,0.6,-1,0.3,0.6,0.6,0.3,0.2,0.53,0.2,-1,0.0,0.27,0.0,0.2,0.13,-1,-1,-1,-1,0.2,0.67,0.7,-1,0.83
41778,2014,middleschool,Tuba,0.45,0.33,0.6,0.5,0.2,0.4,0.4,0.6,0.6,0.4,-1,0.3,0.4,0.3,0.3,0.4,0.27,0.07,-1,0.0,0.07,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.33,0.3,-1,0.23
41779,2014,middleschool,Bass Clarinet,0.95,0.87,1.0,0.9,0.8,0.85,0.87,1.0,0.8,1.0,-1,0.3,0.8,1.0,0.4,0.0,0.47,0.33,-1,0.33,0.33,0.53,0.33,0.33,-1,-1,-1,-1,0.0,0.93,0.9,-1,0.77
41781,2014,middleschool,Trumpet,0.1,0.07,0.4,0.3,0.0,0.0,0.0,0.1,0.1,0.2,-1,0.0,0.0,0.1,0.1,0.0,0.07,0.13,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,-1,0.07
41784,2014,middleschool,Bb Clarinet,0.9,0.8,1.0,1.0,0.8,0.75,0.87,1.0,1.0,1.0,-1,0.8,0.8,1.0,0.9,0.6,0.93,0.33,-1,0.33,0.33,0.33,0.33,0.2,-1,-1,-1,-1,0.33,0.93,1.0,-1,0.83
41786,2014,middleschool,Flute,0.45,0.47,1.0,1.0,0.0,0.4,0.4,0.9,0.6,0.2,-1,0.2,0.2,0.2,0.3,0.0,0.67,0.0,-1,0.33,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.4,0.6,-1,0.33
41787,2014,middleschool,Alto Saxophone,0.4,0.73,1.0,0.9,0.6,0.45,0.67,0.9,0.9,0.6,-1,0.3,0.6,0.7,0.4,0.2,0.4,0.2,-1,0.0,0.27,0.0,0.27,0.27,-1,-1,-1,-1,0.2,0.67,0.8,-1,0.83
41788,2014,middleschool,Alto Saxophone,0.4,0.6,0.9,0.8,0.4,0.3,0.53,0.5,0.7,0.2,-1,0.1,0.4,0.4,0.2,0.2,0.47,0.27,-1,0.0,0.2,0.0,0.2,0.13,-1,-1,-1,-1,0.2,0.47,0.6,-1,0.73
41789,2014,middleschool,Trombone,0.5,0.87,0.7,0.6,0.2,0.6,0.8,0.7,0.7,0.6,-1,0.3,0.6,0.5,0.0,0.0,0.6,0.2,-1,0.0,0.0,0.4,0.0,0.0,-1,-1,-1,-1,0.0,0.93,0.7,-1,0.67
41791,2014,middleschool,Euphonium,0.55,0.47,0.7,0.6,0.4,0.65,0.53,0.7,0.7,0.6,-1,0.4,0.4,0.5,0.4,0.4,0.47,0.13,-1,0.0,0.2,0.2,0.0,0.13,-1,-1,-1,-1,0.0,0.53,0.5,-1,0.43
41824,2014,middleschool,Trumpet,0.0,0.07,0.4,0.1,0.0,0.1,0.07,0.1,0.1,0.2,-1,0.0,0.0,0.1,0.0,0.0,0.2,0.13,-1,0.0,0.13,0.0,0.0,0.07,-1,-1,-1,-1,0.0,0.07,0.1,-1,0.17
41826,2014,middleschool,Oboe,0.75,0.67,1.0,0.9,0.8,0.75,0.67,1.0,0.9,0.8,-1,0.8,0.8,0.8,0.9,0.8,1.0,0.33,-1,0.33,0.33,0.33,0.33,0.0,-1,-1,-1,-1,0.33,0.67,1.0,-1,0.97
41829,2014,middleschool,Flute,0.5,0.47,0.9,1.0,0.2,0.4,0.47,0.9,1.0,0.2,-1,0.2,0.2,0.3,0.3,0.0,0.47,0.33,-1,0.33,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.4,0.6,-1,0.3
41834,2014,middleschool,Bb Clarinet,0.15,0.33,0.9,0.3,0.0,0.15,0.33,0.5,0.0,0.4,-1,0.1,0.2,0.8,0.5,0.0,0.53,0.33,-1,0.33,0.53,0.27,0.4,0.27,-1,-1,-1,-1,0.27,0.13,0.3,-1,0.6
41835,2014,middleschool,Trumpet,0.15,0.27,0.3,0.4,0.2,0.0,0.13,0.2,0.1,0.0,-1,0.0,0.0,0.1,0.1,0.0,0.07,0.07,-1,0.0,0.07,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,-1,0.07
41836,2014,middleschool,Alto Saxophone,0.25,0.33,0.9,0.8,0.2,0.35,0.33,0.9,0.9,0.4,-1,0.1,0.2,0.3,0.3,0.2,0.53,0.2,-1,0.0,0.2,0.0,0.2,0.07,-1,-1,-1,-1,0.13,0.33,0.6,-1,0.8
41837,2014,middleschool,Euphonium,0.45,0.4,0.6,0.6,0.2,0.6,0.47,0.7,0.7,0.4,-1,0.3,0.4,0.4,0.5,0.4,0.4,0.07,-1,0.0,0.07,0.07,0.0,0.07,-1,-1,-1,-1,0.0,0.4,0.4,-1,0.4
41838,2014,middleschool,Tuba,0.4,0.33,0.6,0.6,0.2,0.45,0.33,0.6,0.5,0.4,-1,0.4,0.2,0.4,0.3,0.4,0.47,0.13,-1,0.0,0.2,0.13,0.0,0.13,-1,-1,-1,-1,0.0,0.33,0.5,-1,0.43
41839,2014,middleschool,Bari Saxophone,0.35,0.47,1.0,0.9,0.2,0.3,0.4,0.6,0.7,0.6,-1,0.2,0.4,0.4,0.3,0.2,0.47,0.27,-1,0.0,0.27,0.0,0.13,0.2,-1,-1,-1,-1,0.13,0.53,0.7,-1,0.83
41840,2014,middleschool,Alto Saxophone,0.25,0.33,0.9,0.9,0.2,0.35,0.33,0.8,0.9,0.4,-1,0.2,0.2,0.5,0.5,0.2,0.6,0.2,-1,0.0,0.2,0.0,0.27,0.2,-1,-1,-1,-1,0.27,0.4,0.7,-1,0.83
41841,2014,middleschool,Flute,0.45,0.6,0.9,1.0,0.2,0.55,0.67,0.9,0.9,0.2,-1,0.2,0.4,0.2,0.4,0.0,0.53,0.33,-1,0.53,0.33,0.0,0.33,0.0,-1,-1,-1,-1,0.33,0.67,0.7,-1,0.6
41842,2014,middleschool,Bb Clarinet,0.55,0.67,1.0,0.7,0.4,0.55,0.67,1.0,1.0,0.8,-1,0.2,0.2,0.8,0.6,0.2,1.0,0.33,-1,0.33,0.53,0.33,0.53,0.33,-1,-1,-1,-1,0.33,0.53,0.9,-1,1.0
41844,2014,middleschool,Tuba,0.55,0.47,0.7,0.7,0.4,0.45,0.4,0.7,0.6,0.2,-1,0.3,0.2,0.5,0.4,0.2,0.33,0.07,-1,0.0,0.07,0.07,0.0,0.07,-1,-1,-1,-1,0.0,0.4,0.3,-1,0.27
41845,2014,middleschool,Flute,0.45,0.47,1.0,1.0,0.0,0.45,0.53,0.9,1.0,0.2,-1,0.2,0.2,0.3,0.3,0.0,0.6,0.33,-1,0.33,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.4,0.5,-1,0.57
41846,2014,middleschool,Trumpet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-1,0.0,0.0,0.1,0.1,0.0,0.07,0.07,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,-1,0.03
41847,2014,middleschool,Alto Saxophone,0.2,0.27,0.8,0.7,0.2,0.25,0.27,0.8,0.6,0.2,-1,0.2,0.2,0.3,0.2,0.2,0.4,0.2,-1,0.0,0.13,0.0,0.2,0.07,-1,-1,-1,-1,0.2,0.27,0.6,-1,0.77
41852,2014,middleschool,Bassoon,0.9,0.6,0.9,1.0,0.6,0.9,0.6,0.9,1.0,0.8,-1,0.5,0.6,0.7,0.6,0.6,0.8,0.33,-1,0.33,0.33,0.33,0.33,0.0,-1,-1,-1,-1,0.33,0.6,0.8,-1,0.83
41860,2014,middleschool,Alto Saxophone,0.35,0.6,1.0,0.8,0.4,0.45,0.6,0.7,0.9,0.6,-1,0.3,0.6,0.6,0.4,0.2,0.8,0.27,-1,0.0,0.27,0.0,0.2,0.0,-1,-1,-1,-1,0.0,0.6,0.7,-1,0.9
41861,2014,middleschool,Bb Clarinet,0.5,0.87,0.8,0.3,0.0,0.35,0.47,0.5,0.5,0.4,-1,0.4,0.6,0.9,0.6,0.0,1.0,0.27,-1,0.27,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.67,0.7,-1,0.93
41862,2014,middleschool,Flute,0.8,0.87,1.0,1.0,0.6,0.45,0.73,0.8,0.9,0.2,-1,0.4,0.4,0.4,0.4,0.0,0.73,0.33,-1,0.33,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.67,0.7,-1,0.5
41863,2014,middleschool,Tuba,0.55,0.53,0.7,0.6,0.4,0.6,0.53,0.7,0.7,0.4,-1,0.4,0.4,0.4,0.4,0.4,0.47,0.07,-1,0.07,0.07,0.07,0.07,0.0,-1,-1,-1,-1,0.0,0.47,0.4,-1,0.33
41864,2014,middleschool,Flute,0.6,0.47,1.0,0.9,0.4,0.7,0.73,1.0,1.0,0.4,-1,0.6,0.4,0.5,0.6,0.4,0.73,0.33,-1,0.53,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.67,0.6,-1,0.47
41903,2014,middleschool,Tuba,0.5,0.67,0.7,0.5,0.4,0.6,0.67,0.7,0.7,0.6,-1,0.3,0.6,0.5,0.3,0.4,0.4,0.13,-1,0.0,0.07,0.07,0.0,0.07,-1,-1,-1,-1,0.0,0.67,0.4,-1,0.47
41904,2014,middleschool,Euphonium,0.7,0.6,0.8,0.8,0.6,0.65,0.53,0.7,0.7,0.4,-1,0.4,0.4,0.4,0.4,0.4,0.6,0.13,-1,0.13,0.2,0.0,0.13,0.13,-1,-1,-1,-1,0.13,0.53,0.5,-1,0.5
41905,2014,middleschool,French Horn,0.5,0.67,0.7,0.9,0.4,0.15,0.33,0.3,0.5,0.2,-1,0.3,0.2,0.3,0.2,0.0,0.4,0.0,-1,0.0,0.0,0.2,0.0,0.0,-1,-1,-1,-1,0.0,0.27,0.3,-1,0.57
41906,2014,middleschool,Trumpet,0.4,0.6,0.5,0.5,0.4,0.4,0.6,0.5,0.4,0.8,-1,0.2,0.2,0.2,0.2,0.2,0.13,0.2,-1,0.0,0.2,0.0,0.0,0.07,-1,-1,-1,-1,0.0,0.13,0.2,-1,0.23
41907,2014,middleschool,Trumpet,0.2,0.07,0.4,0.3,0.0,0.3,0.27,0.4,0.2,0.4,-1,0.0,0.0,0.1,0.1,0.0,0.07,0.07,-1,0.0,0.07,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.07,0.2,-1,0.07
41908,2014,middleschool,Trumpet,0.25,0.33,0.8,0.8,0.6,0.5,0.33,0.6,0.6,0.6,-1,0.1,0.2,0.5,0.5,0.0,0.67,0.07,-1,0.0,0.07,0.0,0.0,0.27,-1,-1,-1,-1,0.0,0.27,0.4,-1,0.17
41909,2014,middleschool,Trumpet,0.25,0.2,0.4,0.4,0.2,0.15,0.27,0.4,0.4,0.8,-1,0.0,0.2,0.1,0.2,0.0,0.07,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,-1,0.03
41910,2014,middleschool,Trumpet,0.05,0.13,0.2,0.3,0.0,0.05,0.07,0.1,0.1,0.2,-1,0.0,0.0,0.2,0.1,0.0,0.2,0.2,-1,0.0,0.2,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.0,0.1,-1,0.1
41911,2014,middleschool,Trombone,0.75,0.8,0.7,0.7,0.6,0.6,0.8,0.7,0.7,0.2,-1,0.1,0.6,0.5,0.0,0.2,0.47,0.0,-1,0.07,0.07,0.13,0.2,0.07,-1,-1,-1,-1,0.07,0.53,0.5,-1,0.57
41912,2014,middleschool,Trombone,0.6,0.8,0.8,0.8,0.4,0.8,0.8,0.9,0.9,1.0,-1,0.1,0.6,0.4,0.0,0.0,0.67,0.13,-1,0.07,0.27,0.2,0.13,0.2,-1,-1,-1,-1,0.13,0.8,0.8,-1,0.73
41914,2014,middleschool,Bassoon,0.8,0.93,1.0,0.9,0.8,0.95,0.93,1.0,0.9,0.6,-1,0.9,1.0,0.9,0.9,0.8,0.93,0.33,-1,0.33,0.33,0.33,0.33,0.33,-1,-1,-1,-1,0.33,0.93,1.0,-1,0.93
41915,2014,middleschool,Alto Saxophone,0.45,0.67,1.0,0.9,0.6,0.45,0.67,1.0,0.8,0.6,-1,0.5,0.8,0.8,0.7,0.4,0.67,0.27,-1,0.0,0.27,0.0,0.27,0.13,-1,-1,-1,-1,0.2,0.73,0.8,-1,0.87
41916,2014,middleschool,Alto Saxophone,0.55,0.73,1.0,0.9,0.6,0.5,0.73,1.0,1.0,0.8,-1,0.7,0.6,0.9,0.9,0.6,0.8,0.2,-1,0.0,0.27,0.0,0.27,0.33,-1,-1,-1,-1,0.33,0.73,0.8,-1,0.9
