ScoreID,Student,Instrument,CategoryGroup,Category,Score
471882,30329,Percussion,Reading-Timpani,Note Accuracy,0
471883,30329,Percussion,Reading-Timpani,Rhythmic Accuracy & Articulation,0
471872,30329,Percussion,Scales,Chromatic,7
471875,30329,Percussion,Scales,"Musicality, Phrasing & Style",11
471873,30329,Percussion,Scales,Note Accuracy,32
471874,30329,Percussion,Scales,Tempo & Consistency,20
471866,30329,Percussion,Snare Etude,"Musicallyty, Tempo & Style",10
471867,30329,Percussion,Snare Etude,Note Accuracy,5
471868,30329,Percussion,Snare Etude,Rhythmic Accuracy,6
471869,30329,Percussion,Timpani Etude,"Musicality, Tempo, & Style",17
471870,30329,Percussion,Timpani Etude,Note Accuracy,9
471871,30329,Percussion,Timpani Etude,Rhythmic Accuracy,8
467222,30337,Alto Saxophone,Lyrical Etude,Artistry,2
467218,30337,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",8
467220,30337,Alto Saxophone,Lyrical Etude,Note Accuracy,6
467221,30337,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
467219,30337,Alto Saxophone,Lyrical Etude,Tone Quality,7
467231,30337,Alto Saxophone,Scales,A,0
467230,30337,Alto Saxophone,Scales,Ab,1
467233,30337,Alto Saxophone,Scales,B,0
467232,30337,Alto Saxophone,Scales,Bb,0
467234,30337,Alto Saxophone,Scales,C,0
467228,30337,Alto Saxophone,Scales,Chromatic,5
467236,30337,Alto Saxophone,Scales,D,0
467235,30337,Alto Saxophone,Scales,Db,0
467238,30337,Alto Saxophone,Scales,E,0
467237,30337,Alto Saxophone,Scales,Eb,2
467239,30337,Alto Saxophone,Scales,F,0
467229,30337,Alto Saxophone,Scales,G,2
467240,30337,Alto Saxophone,Scales,Gb,0
467243,30337,Alto Saxophone,Scales,"Musicality, Tempo, & Style",1
467241,30337,Alto Saxophone,Scales,Note Accuracy/Consistency,2
467242,30337,Alto Saxophone,Scales,Tone Quality,5
467248,30337,Alto Saxophone,Sight-Reading,Artistry,1
467246,30337,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1
467244,30337,Alto Saxophone,Sight-Reading,Note Accuracy,1
467245,30337,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,1
467247,30337,Alto Saxophone,Sight-Reading,Tone Quality,2
467227,30337,Alto Saxophone,Technical Etude,Artistry,1
467223,30337,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",5
467225,30337,Alto Saxophone,Technical Etude,Note Accuracy,2
467226,30337,Alto Saxophone,Technical Etude,Rhythmic Accuracy,2
467224,30337,Alto Saxophone,Technical Etude,Tone Quality,6
440296,30338,French Horn,Lyrical Etude,Artistry,3
440292,30338,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",12
440294,30338,French Horn,Lyrical Etude,Note Accuracy,8
440295,30338,French Horn,Lyrical Etude,Rhythmic Accuracy,8
440293,30338,French Horn,Lyrical Etude,Tone Quality,11
440304,30338,French Horn,Scales,A,5
440303,30338,French Horn,Scales,Ab,5
440306,30338,French Horn,Scales,B,3
440305,30338,French Horn,Scales,Bb,4
440307,30338,French Horn,Scales,C,3
440321,30338,French Horn,Scales,Chromatic,13
440309,30338,French Horn,Scales,D,2
440308,30338,French Horn,Scales,Db,3
440311,30338,French Horn,Scales,E,0
440310,30338,French Horn,Scales,Eb,3
440312,30338,French Horn,Scales,F,2
440302,30338,French Horn,Scales,G,4
440313,30338,French Horn,Scales,Gb,0
440316,30338,French Horn,Scales,"Musicality, Tempo, & Style",5
440314,30338,French Horn,Scales,Note Accuracy/Consistency,16
440315,30338,French Horn,Scales,Tone Quality,12
440353,30338,French Horn,Sight-Reading,Artistry,3
440319,30338,French Horn,Sight-Reading,"Musicallity, Tempo & Style",2
440317,30338,French Horn,Sight-Reading,Note Accuracy,3
440318,30338,French Horn,Sight-Reading,Rhythmic Accuracy,3
440320,30338,French Horn,Sight-Reading,Tone Quality,3
440301,30338,French Horn,Technical Etude,Artistry,2
440297,30338,French Horn,Technical Etude,"Musicallity, Tempo & Style",10
440299,30338,French Horn,Technical Etude,Note Accuracy,6
440300,30338,French Horn,Technical Etude,Rhythmic Accuracy,6
440298,30338,French Horn,Technical Etude,Tone Quality,11
467253,30339,Alto Saxophone,Lyrical Etude,Artistry,1
467249,30339,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",2
467251,30339,Alto Saxophone,Lyrical Etude,Note Accuracy,5
467252,30339,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8
467250,30339,Alto Saxophone,Lyrical Etude,Tone Quality,2
467262,30339,Alto Saxophone,Scales,A,0
467261,30339,Alto Saxophone,Scales,Ab,1
467264,30339,Alto Saxophone,Scales,B,0
467263,30339,Alto Saxophone,Scales,Bb,0
467265,30339,Alto Saxophone,Scales,C,0
467259,30339,Alto Saxophone,Scales,Chromatic,1
467267,30339,Alto Saxophone,Scales,D,1
467266,30339,Alto Saxophone,Scales,Db,1
467269,30339,Alto Saxophone,Scales,E,1
467268,30339,Alto Saxophone,Scales,Eb,1
467270,30339,Alto Saxophone,Scales,F,1
467260,30339,Alto Saxophone,Scales,G,1
467271,30339,Alto Saxophone,Scales,Gb,1
467274,30339,Alto Saxophone,Scales,"Musicality, Tempo, & Style",1
467272,30339,Alto Saxophone,Scales,Note Accuracy/Consistency,4
467273,30339,Alto Saxophone,Scales,Tone Quality,5
467279,30339,Alto Saxophone,Sight-Reading,Artistry,1
467277,30339,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1
467275,30339,Alto Saxophone,Sight-Reading,Note Accuracy,2
467276,30339,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
467278,30339,Alto Saxophone,Sight-Reading,Tone Quality,2
467258,30339,Alto Saxophone,Technical Etude,Artistry,1
467254,30339,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",5
467256,30339,Alto Saxophone,Technical Etude,Note Accuracy,6
467257,30339,Alto Saxophone,Technical Etude,Rhythmic Accuracy,5
467255,30339,Alto Saxophone,Technical Etude,Tone Quality,3
467284,30341,Alto Saxophone,Lyrical Etude,Artistry,2
467280,30341,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",9
467282,30341,Alto Saxophone,Lyrical Etude,Note Accuracy,8
467283,30341,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
467281,30341,Alto Saxophone,Lyrical Etude,Tone Quality,9
467293,30341,Alto Saxophone,Scales,A,1
467292,30341,Alto Saxophone,Scales,Ab,1
467295,30341,Alto Saxophone,Scales,B,0
467294,30341,Alto Saxophone,Scales,Bb,0
467296,30341,Alto Saxophone,Scales,C,0
467290,30341,Alto Saxophone,Scales,Chromatic,5
467298,30341,Alto Saxophone,Scales,D,1
467297,30341,Alto Saxophone,Scales,Db,1
467300,30341,Alto Saxophone,Scales,E,0
467299,30341,Alto Saxophone,Scales,Eb,2
467301,30341,Alto Saxophone,Scales,F,1
467291,30341,Alto Saxophone,Scales,G,1
467302,30341,Alto Saxophone,Scales,Gb,0
467305,30341,Alto Saxophone,Scales,"Musicality, Tempo, & Style",3
467303,30341,Alto Saxophone,Scales,Note Accuracy/Consistency,5
467304,30341,Alto Saxophone,Scales,Tone Quality,2
467310,30341,Alto Saxophone,Sight-Reading,Artistry,1
467308,30341,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
467306,30341,Alto Saxophone,Sight-Reading,Note Accuracy,2
467307,30341,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,2
467309,30341,Alto Saxophone,Sight-Reading,Tone Quality,2
467289,30341,Alto Saxophone,Technical Etude,Artistry,1
467285,30341,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",6
467287,30341,Alto Saxophone,Technical Etude,Note Accuracy,7
467288,30341,Alto Saxophone,Technical Etude,Rhythmic Accuracy,7
467286,30341,Alto Saxophone,Technical Etude,Tone Quality,8
483944,30349,Bb Clarinet,Lyrical Etude,Artistry,0
483940,30349,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",8
483942,30349,Bb Clarinet,Lyrical Etude,Note Accuracy,9
483943,30349,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,5
483941,30349,Bb Clarinet,Lyrical Etude,Tone Quality,4
483953,30349,Bb Clarinet,Scales,A,1
483952,30349,Bb Clarinet,Scales,Ab,0
483955,30349,Bb Clarinet,Scales,B,0
483954,30349,Bb Clarinet,Scales,Bb,0
483956,30349,Bb Clarinet,Scales,C,0
483950,30349,Bb Clarinet,Scales,Chromatic,10
483958,30349,Bb Clarinet,Scales,D,1
483957,30349,Bb Clarinet,Scales,Db,0
483960,30349,Bb Clarinet,Scales,E,0
483959,30349,Bb Clarinet,Scales,Eb,0
483961,30349,Bb Clarinet,Scales,F,1
483951,30349,Bb Clarinet,Scales,G,1
483962,30349,Bb Clarinet,Scales,Gb,0
483965,30349,Bb Clarinet,Scales,"Musicality, Tempo, & Style",3
483963,30349,Bb Clarinet,Scales,Note Accuracy/Consistency,10
483964,30349,Bb Clarinet,Scales,Tone Quality,2
483970,30349,Bb Clarinet,Sight-Reading,Artistry,0
483968,30349,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4
483966,30349,Bb Clarinet,Sight-Reading,Note Accuracy,6
483967,30349,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5
483969,30349,Bb Clarinet,Sight-Reading,Tone Quality,1
483949,30349,Bb Clarinet,Technical Etude,Artistry,0
483945,30349,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",8
483947,30349,Bb Clarinet,Technical Etude,Note Accuracy,10
483948,30349,Bb Clarinet,Technical Etude,Rhythmic Accuracy,6
483946,30349,Bb Clarinet,Technical Etude,Tone Quality,4
460985,30350,Trumpet,Lyrical Etude,Artistry,3
460981,30350,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",11
460983,30350,Trumpet,Lyrical Etude,Note Accuracy,7
460984,30350,Trumpet,Lyrical Etude,Rhythmic Accuracy,8
460982,30350,Trumpet,Lyrical Etude,Tone Quality,10
460994,30350,Trumpet,Scales,A,6
460993,30350,Trumpet,Scales,Ab,6
460996,30350,Trumpet,Scales,B,6
460995,30350,Trumpet,Scales,Bb,6
460997,30350,Trumpet,Scales,C,6
460991,30350,Trumpet,Scales,Chromatic,7
460999,30350,Trumpet,Scales,D,7
460998,30350,Trumpet,Scales,Db,7
461001,30350,Trumpet,Scales,E,6
461000,30350,Trumpet,Scales,Eb,7
461002,30350,Trumpet,Scales,F,6
460992,30350,Trumpet,Scales,G,6
461003,30350,Trumpet,Scales,Gb,6
461006,30350,Trumpet,Scales,"Musicality, Tempo, & Style",9
461004,30350,Trumpet,Scales,Note Accuracy/Consistency,28
461005,30350,Trumpet,Scales,Tone Quality,10
461011,30350,Trumpet,Sight-Reading,Artistry,2
461009,30350,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",5
461007,30350,Trumpet,Sight-Reading,Note Accuracy,4
461008,30350,Trumpet,Sight-Reading,Rhythmic Accuracy,6
461010,30350,Trumpet,Sight-Reading,Tone Quality,1
460990,30350,Trumpet,Technical Etude,Artistry,2
460986,30350,Trumpet,Technical Etude,"Musicallity, Tempo & Style",13
460988,30350,Trumpet,Technical Etude,Note Accuracy,7
460989,30350,Trumpet,Technical Etude,Rhythmic Accuracy,8
460987,30350,Trumpet,Technical Etude,Tone Quality,8
443998,30351,Oboe,Lyrical Etude,Artistry,2
443994,30351,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",15
443996,30351,Oboe,Lyrical Etude,Note Accuracy,8
443997,30351,Oboe,Lyrical Etude,Rhythmic Accuracy,5
443995,30351,Oboe,Lyrical Etude,Tone Quality,11
444043,30351,Oboe,Scales,A,0
444042,30351,Oboe,Scales,Ab,0
444045,30351,Oboe,Scales,B,3
444044,30351,Oboe,Scales,Bb,4
444046,30351,Oboe,Scales,C,4
444040,30351,Oboe,Scales,Chromatic,15
444048,30351,Oboe,Scales,D,3
444047,30351,Oboe,Scales,Db,3
444050,30351,Oboe,Scales,E,4
444049,30351,Oboe,Scales,Eb,3
444051,30351,Oboe,Scales,F,4
444041,30351,Oboe,Scales,G,0
444052,30351,Oboe,Scales,Gb,0
444055,30351,Oboe,Scales,"Musicality, Tempo, & Style",8
444053,30351,Oboe,Scales,Note Accuracy/Consistency,27
444054,30351,Oboe,Scales,Tone Quality,12
444060,30351,Oboe,Sight-Reading,Artistry,2
444058,30351,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
444056,30351,Oboe,Sight-Reading,Note Accuracy,5
444057,30351,Oboe,Sight-Reading,Rhythmic Accuracy,5
444059,30351,Oboe,Sight-Reading,Tone Quality,2
444039,30351,Oboe,Technical Etude,Artistry,2
444035,30351,Oboe,Technical Etude,"Musicallity, Tempo & Style",10
444037,30351,Oboe,Technical Etude,Note Accuracy,8
444038,30351,Oboe,Technical Etude,Rhythmic Accuracy,7
444036,30351,Oboe,Technical Etude,Tone Quality,11
460385,30353,Euphonium,Lyrical Etude,Artistry,1
460381,30353,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",9
460383,30353,Euphonium,Lyrical Etude,Note Accuracy,6
460384,30353,Euphonium,Lyrical Etude,Rhythmic Accuracy,6
460382,30353,Euphonium,Lyrical Etude,Tone Quality,7
460394,30353,Euphonium,Scales,A,1
460393,30353,Euphonium,Scales,Ab,2
460396,30353,Euphonium,Scales,B,0
460395,30353,Euphonium,Scales,Bb,2
460397,30353,Euphonium,Scales,C,0
460391,30353,Euphonium,Scales,Chromatic,6
460399,30353,Euphonium,Scales,D,0
460398,30353,Euphonium,Scales,Db,0
460401,30353,Euphonium,Scales,E,1
460400,30353,Euphonium,Scales,Eb,0
460402,30353,Euphonium,Scales,F,2
460392,30353,Euphonium,Scales,G,1
460403,30353,Euphonium,Scales,Gb,0
460406,30353,Euphonium,Scales,"Musicality, Tempo, & Style",4
460404,30353,Euphonium,Scales,Note Accuracy/Consistency,15
460405,30353,Euphonium,Scales,Tone Quality,10
460411,30353,Euphonium,Sight-Reading,Artistry,1
460409,30353,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",4
460407,30353,Euphonium,Sight-Reading,Note Accuracy,4
460408,30353,Euphonium,Sight-Reading,Rhythmic Accuracy,4
460410,30353,Euphonium,Sight-Reading,Tone Quality,2
460390,30353,Euphonium,Technical Etude,Artistry,2
460386,30353,Euphonium,Technical Etude,"Musicallity, Tempo & Style",8
460388,30353,Euphonium,Technical Etude,Note Accuracy,7
460389,30353,Euphonium,Technical Etude,Rhythmic Accuracy,7
460387,30353,Euphonium,Technical Etude,Tone Quality,7
461016,30366,Trumpet,Lyrical Etude,Artistry,4
461012,30366,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",16
461014,30366,Trumpet,Lyrical Etude,Note Accuracy,7
461015,30366,Trumpet,Lyrical Etude,Rhythmic Accuracy,7
461013,30366,Trumpet,Lyrical Etude,Tone Quality,12
461025,30366,Trumpet,Scales,A,6
461024,30366,Trumpet,Scales,Ab,6
461027,30366,Trumpet,Scales,B,5
461026,30366,Trumpet,Scales,Bb,6
461028,30366,Trumpet,Scales,C,6
461022,30366,Trumpet,Scales,Chromatic,12
461030,30366,Trumpet,Scales,D,6
461029,30366,Trumpet,Scales,Db,6
461032,30366,Trumpet,Scales,E,6
461031,30366,Trumpet,Scales,Eb,7
461033,30366,Trumpet,Scales,F,6
461023,30366,Trumpet,Scales,G,6
461034,30366,Trumpet,Scales,Gb,6
461037,30366,Trumpet,Scales,"Musicality, Tempo, & Style",9
461035,30366,Trumpet,Scales,Note Accuracy/Consistency,28
461036,30366,Trumpet,Scales,Tone Quality,12
461042,30366,Trumpet,Sight-Reading,Artistry,2
461040,30366,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",6
461038,30366,Trumpet,Sight-Reading,Note Accuracy,5
461039,30366,Trumpet,Sight-Reading,Rhythmic Accuracy,6
461041,30366,Trumpet,Sight-Reading,Tone Quality,3
461021,30366,Trumpet,Technical Etude,Artistry,1
461017,30366,Trumpet,Technical Etude,"Musicallity, Tempo & Style",15
461019,30366,Trumpet,Technical Etude,Note Accuracy,7
461020,30366,Trumpet,Technical Etude,Rhythmic Accuracy,7
461018,30366,Trumpet,Technical Etude,Tone Quality,10
444122,30426,Oboe,Lyrical Etude,Artistry,2
444118,30426,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",10
444120,30426,Oboe,Lyrical Etude,Note Accuracy,5
444121,30426,Oboe,Lyrical Etude,Rhythmic Accuracy,7
444119,30426,Oboe,Lyrical Etude,Tone Quality,10
444131,30426,Oboe,Scales,A,0
444130,30426,Oboe,Scales,Ab,0
444133,30426,Oboe,Scales,B,3
444132,30426,Oboe,Scales,Bb,4
444134,30426,Oboe,Scales,C,4
444128,30426,Oboe,Scales,Chromatic,12
444136,30426,Oboe,Scales,D,1
444135,30426,Oboe,Scales,Db,1
444138,30426,Oboe,Scales,E,0
444137,30426,Oboe,Scales,Eb,1
444139,30426,Oboe,Scales,F,1
444129,30426,Oboe,Scales,G,0
444140,30426,Oboe,Scales,Gb,0
444143,30426,Oboe,Scales,"Musicality, Tempo, & Style",5
444141,30426,Oboe,Scales,Note Accuracy/Consistency,18
444142,30426,Oboe,Scales,Tone Quality,11
444148,30426,Oboe,Sight-Reading,Artistry,1
444146,30426,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
444144,30426,Oboe,Sight-Reading,Note Accuracy,5
444145,30426,Oboe,Sight-Reading,Rhythmic Accuracy,5
444147,30426,Oboe,Sight-Reading,Tone Quality,1
444127,30426,Oboe,Technical Etude,Artistry,2
444123,30426,Oboe,Technical Etude,"Musicallity, Tempo & Style",10
444125,30426,Oboe,Technical Etude,Note Accuracy,5
444126,30426,Oboe,Technical Etude,Rhythmic Accuracy,5
444124,30426,Oboe,Technical Etude,Tone Quality,10
471947,30427,Percussion,Mallet Etude,"Musicality, Tempo & Style",3
471948,30427,Percussion,Mallet Etude,Note Accuracy,1
471949,30427,Percussion,Mallet Etude,Rhythmic Accuracy,2
471993,30427,Percussion,Reading-Mallet,Musicality & Style,3
471991,30427,Percussion,Reading-Mallet,Note Accuracy & Tone,2
471992,30427,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,2
471996,30427,Percussion,Reading-Snare,Musicality & Style,3
471994,30427,Percussion,Reading-Snare,Note Accuracy & Tone,2
471995,30427,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,2
471999,30427,Percussion,Reading-Timpani,Musicality & Style,0
471997,30427,Percussion,Reading-Timpani,Note Accuracy,0
471998,30427,Percussion,Reading-Timpani,Rhythmic Accuracy & Articulation,0
471956,30427,Percussion,Scales,Chromatic,7
471959,30427,Percussion,Scales,"Musicality, Phrasing & Style",5
471957,30427,Percussion,Scales,Note Accuracy,5
471958,30427,Percussion,Scales,Tempo & Consistency,5
471950,30427,Percussion,Snare Etude,"Musicallyty, Tempo & Style",6
471951,30427,Percussion,Snare Etude,Note Accuracy,4
471952,30427,Percussion,Snare Etude,Rhythmic Accuracy,5
471953,30427,Percussion,Timpani Etude,"Musicality, Tempo, & Style",7
471954,30427,Percussion,Timpani Etude,Note Accuracy,4
471955,30427,Percussion,Timpani Etude,Rhythmic Accuracy,3
472031,30456,Percussion,Mallet Etude,"Musicality, Tempo & Style",6
472032,30456,Percussion,Mallet Etude,Note Accuracy,5
472033,30456,Percussion,Mallet Etude,Rhythmic Accuracy,4
472046,30456,Percussion,Reading-Mallet,Musicality & Style,3
472044,30456,Percussion,Reading-Mallet,Note Accuracy & Tone,2
472045,30456,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,2
472080,30456,Percussion,Reading-Snare,Musicality & Style,3
472078,30456,Percussion,Reading-Snare,Note Accuracy & Tone,2
472079,30456,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,2
472083,30456,Percussion,Reading-Timpani,Musicality & Style,0
472081,30456,Percussion,Reading-Timpani,Note Accuracy,0
472082,30456,Percussion,Reading-Timpani,Rhythmic Accuracy & Articulation,0
472040,30456,Percussion,Scales,Chromatic,3
472043,30456,Percussion,Scales,"Musicality, Phrasing & Style",4
472041,30456,Percussion,Scales,Note Accuracy,6
472042,30456,Percussion,Scales,Tempo & Consistency,5
472034,30456,Percussion,Snare Etude,"Musicallyty, Tempo & Style",5
472035,30456,Percussion,Snare Etude,Note Accuracy,2
472036,30456,Percussion,Snare Etude,Rhythmic Accuracy,3
472037,30456,Percussion,Timpani Etude,"Musicality, Tempo, & Style",5
472038,30456,Percussion,Timpani Etude,Note Accuracy,3
472039,30456,Percussion,Timpani Etude,Rhythmic Accuracy,3
511964,30462,Bass Clarinet,Lyrical Etude,Artistry,0
511960,30462,Bass Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",5
511962,30462,Bass Clarinet,Lyrical Etude,Note Accuracy,2
511963,30462,Bass Clarinet,Lyrical Etude,Rhythmic Accuracy,3
511961,30462,Bass Clarinet,Lyrical Etude,Tone Quality,6
511973,30462,Bass Clarinet,Scales,A,1
511972,30462,Bass Clarinet,Scales,Ab,0
511975,30462,Bass Clarinet,Scales,B,0
511974,30462,Bass Clarinet,Scales,Bb,0
511976,30462,Bass Clarinet,Scales,C,0
511970,30462,Bass Clarinet,Scales,Chromatic,0
511978,30462,Bass Clarinet,Scales,D,0
511977,30462,Bass Clarinet,Scales,Db,0
511980,30462,Bass Clarinet,Scales,E,0
511979,30462,Bass Clarinet,Scales,Eb,0
511981,30462,Bass Clarinet,Scales,F,0
511971,30462,Bass Clarinet,Scales,G,0
511982,30462,Bass Clarinet,Scales,Gb,0
511985,30462,Bass Clarinet,Scales,"Musicality, Tempo, & Style",0
511983,30462,Bass Clarinet,Scales,Note Accuracy/Consistency,0
511984,30462,Bass Clarinet,Scales,Tone Quality,4
511990,30462,Bass Clarinet,Sight-Reading,Artistry,0
511988,30462,Bass Clarinet,Sight-Reading,"Musicallity, Tempo & Style",0
511986,30462,Bass Clarinet,Sight-Reading,Note Accuracy,1
511987,30462,Bass Clarinet,Sight-Reading,Rhythmic Accuracy,0
511989,30462,Bass Clarinet,Sight-Reading,Tone Quality,2
511969,30462,Bass Clarinet,Technical Etude,Artistry,0
511965,30462,Bass Clarinet,Technical Etude,"Musicallity, Tempo & Style",0
511967,30462,Bass Clarinet,Technical Etude,Note Accuracy,0
511968,30462,Bass Clarinet,Technical Etude,Rhythmic Accuracy,0
511966,30462,Bass Clarinet,Technical Etude,Tone Quality,3
440326,30466,French Horn,Lyrical Etude,Artistry,5
440322,30466,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",18
440324,30466,French Horn,Lyrical Etude,Note Accuracy,9
440325,30466,French Horn,Lyrical Etude,Rhythmic Accuracy,9
440323,30466,French Horn,Lyrical Etude,Tone Quality,13
440335,30466,French Horn,Scales,A,4
440334,30466,French Horn,Scales,Ab,5
440337,30466,French Horn,Scales,B,5
440336,30466,French Horn,Scales,Bb,5
440338,30466,French Horn,Scales,C,5
440332,30466,French Horn,Scales,Chromatic,12
440340,30466,French Horn,Scales,D,5
440339,30466,French Horn,Scales,Db,7
440342,30466,French Horn,Scales,E,7
440341,30466,French Horn,Scales,Eb,7
440343,30466,French Horn,Scales,F,7
440333,30466,French Horn,Scales,G,5
440344,30466,French Horn,Scales,Gb,5
440347,30466,French Horn,Scales,"Musicality, Tempo, & Style",9
440345,30466,French Horn,Scales,Note Accuracy/Consistency,28
440346,30466,French Horn,Scales,Tone Quality,19
440352,30466,French Horn,Sight-Reading,Artistry,1
440350,30466,French Horn,Sight-Reading,"Musicallity, Tempo & Style",1
440348,30466,French Horn,Sight-Reading,Note Accuracy,1
440349,30466,French Horn,Sight-Reading,Rhythmic Accuracy,1
440351,30466,French Horn,Sight-Reading,Tone Quality,1
440331,30466,French Horn,Technical Etude,Artistry,4
