ScoreID,Student,Instrument,ScoreGroup,Description,Score
892152,52748,Flute,Technical Etude,"Musicality, Tempo & Style",7
892153,52748,Flute,Chromatic Scale,Chromatic Scale,5
892154,52748,Flute,Major Scales,G,8
892155,52748,Flute,Major Scales,C,6
892156,52748,Flute,Major Scales,F,8
892157,52748,Flute,Major Scales,Bb,3
892158,52748,Flute,Major Scales,Eb,7
892159,52748,Flute,Major Scales,Ab,6
892160,52748,Flute,Major Scales,Db,0
892161,52748,Flute,Sight-Reading,Tone Quality,3
892162,52748,Flute,Sight-Reading,Note Accuracy,3
892163,52748,Flute,Sight-Reading,Rhythmic Accuracy,2
892164,52748,Flute,Sight-Reading,"Musicallity, Tempo & Style",0
858549,52750,Trumpet,Lyrical Etude,Tone Quality,6
858550,52750,Trumpet,Lyrical Etude,Note Accuracy,6
858551,52750,Trumpet,Lyrical Etude,Rhythmic Accuracy,8
858552,52750,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",3
858553,52750,Trumpet,Technical Etude,Tone Quality,5
858554,52750,Trumpet,Technical Etude,Note Accuracy,7
858555,52750,Trumpet,Technical Etude,Rhythmic Accuracy,8
858556,52750,Trumpet,Technical Etude,"Musicality, Tempo & Style",5
858557,52750,Trumpet,Chromatic Scale,Chromatic Scale,6
858558,52750,Trumpet,Major Scales,G,5
858559,52750,Trumpet,Major Scales,C,4
858560,52750,Trumpet,Major Scales,F,5
858561,52750,Trumpet,Major Scales,Bb,5
858562,52750,Trumpet,Major Scales,Eb,5
858563,52750,Trumpet,Major Scales,Ab,4
858564,52750,Trumpet,Major Scales,Db,4
858565,52750,Trumpet,Sight-Reading,Tone Quality,4
858566,52750,Trumpet,Sight-Reading,Note Accuracy,4
858567,52750,Trumpet,Sight-Reading,Rhythmic Accuracy,1
858568,52750,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",1
872833,52751,Bb Clarinet,Lyrical Etude,Tone Quality,19
872834,52751,Bb Clarinet,Lyrical Etude,Note Accuracy,8
872835,52751,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
872836,52751,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",18
872837,52751,Bb Clarinet,Technical Etude,Tone Quality,19
872838,52751,Bb Clarinet,Technical Etude,Note Accuracy,10
872839,52751,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
872840,52751,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",19
872841,52751,Bb Clarinet,Chromatic Scale,Chromatic Scale,15
872842,52751,Bb Clarinet,Major Scales,G,10
872843,52751,Bb Clarinet,Major Scales,C,10
872844,52751,Bb Clarinet,Major Scales,F,10
872845,52751,Bb Clarinet,Major Scales,Bb,9
872846,52751,Bb Clarinet,Major Scales,Eb,15
872847,52751,Bb Clarinet,Major Scales,Ab,10
872848,52751,Bb Clarinet,Major Scales,Db,10
872849,52751,Bb Clarinet,Sight-Reading,Tone Quality,9
872850,52751,Bb Clarinet,Sight-Reading,Note Accuracy,8
872851,52751,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,8
872852,52751,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",9
898942,52752,Alto Saxophone,Lyrical Etude,Tone Quality,6
898943,52752,Alto Saxophone,Lyrical Etude,Note Accuracy,9
898944,52752,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
898945,52752,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6
898946,52752,Alto Saxophone,Technical Etude,Tone Quality,7
898947,52752,Alto Saxophone,Technical Etude,Note Accuracy,5
898948,52752,Alto Saxophone,Technical Etude,Rhythmic Accuracy,5
898949,52752,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",5
898950,52752,Alto Saxophone,Chromatic Scale,Chromatic Scale,9
898951,52752,Alto Saxophone,Major Scales,G,7
898952,52752,Alto Saxophone,Major Scales,C,4
898953,52752,Alto Saxophone,Major Scales,F,7
898954,52752,Alto Saxophone,Major Scales,Bb,3
898955,52752,Alto Saxophone,Major Scales,Eb,4
898956,52752,Alto Saxophone,Major Scales,Ab,6
898957,52752,Alto Saxophone,Major Scales,Db,5
898958,52752,Alto Saxophone,Sight-Reading,Tone Quality,4
898959,52752,Alto Saxophone,Sight-Reading,Note Accuracy,6
898960,52752,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
898961,52752,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1
892193,52753,Flute,Lyrical Etude,Tone Quality,14
892194,52753,Flute,Lyrical Etude,Note Accuracy,8
892195,52753,Flute,Lyrical Etude,Rhythmic Accuracy,8
892196,52753,Flute,Lyrical Etude,"Musicallity, Tempo & Style",14
892197,52753,Flute,Technical Etude,Tone Quality,16
892198,52753,Flute,Technical Etude,Note Accuracy,9
892199,52753,Flute,Technical Etude,Rhythmic Accuracy,9
892200,52753,Flute,Technical Etude,"Musicality, Tempo & Style",14
892201,52753,Flute,Chromatic Scale,Chromatic Scale,12
892202,52753,Flute,Major Scales,G,8
892203,52753,Flute,Major Scales,C,12
892204,52753,Flute,Major Scales,F,9
892205,52753,Flute,Major Scales,Bb,8
892206,52753,Flute,Major Scales,Eb,8
892207,52753,Flute,Major Scales,Ab,8
892208,52753,Flute,Major Scales,Db,7
892209,52753,Flute,Sight-Reading,Tone Quality,8
892210,52753,Flute,Sight-Reading,Note Accuracy,7
892211,52753,Flute,Sight-Reading,Rhythmic Accuracy,7
892212,52753,Flute,Sight-Reading,"Musicallity, Tempo & Style",6
858569,52754,Trumpet,Lyrical Etude,Tone Quality,10
858570,52754,Trumpet,Lyrical Etude,Note Accuracy,9
858571,52754,Trumpet,Lyrical Etude,Rhythmic Accuracy,8
858572,52754,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",6
858573,52754,Trumpet,Technical Etude,Tone Quality,4
858574,52754,Trumpet,Technical Etude,Note Accuracy,4
858575,52754,Trumpet,Technical Etude,Rhythmic Accuracy,4
858576,52754,Trumpet,Technical Etude,"Musicality, Tempo & Style",3
858577,52754,Trumpet,Chromatic Scale,Chromatic Scale,4
858578,52754,Trumpet,Major Scales,G,4
858579,52754,Trumpet,Major Scales,C,5
858580,52754,Trumpet,Major Scales,F,6
858581,52754,Trumpet,Major Scales,Bb,5
858582,52754,Trumpet,Major Scales,Eb,3
858583,52754,Trumpet,Major Scales,Ab,5
858584,52754,Trumpet,Major Scales,Db,5
858610,52754,Trumpet,Sight-Reading,Tone Quality,3
858611,52754,Trumpet,Sight-Reading,Note Accuracy,3
858612,52754,Trumpet,Sight-Reading,Rhythmic Accuracy,1
858613,52754,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",1
892213,52761,Flute,Lyrical Etude,Tone Quality,11
892214,52761,Flute,Lyrical Etude,Note Accuracy,6
892215,52761,Flute,Lyrical Etude,Rhythmic Accuracy,4
892216,52761,Flute,Lyrical Etude,"Musicallity, Tempo & Style",9
892217,52761,Flute,Technical Etude,Tone Quality,0
892218,52761,Flute,Technical Etude,Note Accuracy,0
892219,52761,Flute,Technical Etude,Rhythmic Accuracy,0
892220,52761,Flute,Technical Etude,"Musicality, Tempo & Style",0
892221,52761,Flute,Chromatic Scale,Chromatic Scale,3
892250,52761,Flute,Major Scales,G,2
892251,52761,Flute,Major Scales,C,0
892252,52761,Flute,Major Scales,F,4
892253,52761,Flute,Major Scales,Bb,2
892254,52761,Flute,Major Scales,Eb,3
892255,52761,Flute,Major Scales,Ab,0
892256,52761,Flute,Major Scales,Db,0
892257,52761,Flute,Sight-Reading,Tone Quality,5
892258,52761,Flute,Sight-Reading,Note Accuracy,5
892259,52761,Flute,Sight-Reading,Rhythmic Accuracy,5
892260,52761,Flute,Sight-Reading,"Musicallity, Tempo & Style",0
892335,52764,Flute,Lyrical Etude,Tone Quality,5
892336,52764,Flute,Lyrical Etude,Note Accuracy,8
892337,52764,Flute,Lyrical Etude,Rhythmic Accuracy,8
892338,52764,Flute,Lyrical Etude,"Musicallity, Tempo & Style",5
892339,52764,Flute,Technical Etude,Tone Quality,6
892340,52764,Flute,Technical Etude,Note Accuracy,6
892341,52764,Flute,Technical Etude,Rhythmic Accuracy,8
892342,52764,Flute,Technical Etude,"Musicality, Tempo & Style",9
892375,52764,Flute,Chromatic Scale,Chromatic Scale,8
892376,52764,Flute,Major Scales,G,6
892377,52764,Flute,Major Scales,C,6
892378,52764,Flute,Major Scales,F,2
892379,52764,Flute,Major Scales,Bb,6
892380,52764,Flute,Major Scales,Eb,6
892381,52764,Flute,Major Scales,Ab,6
892382,52764,Flute,Major Scales,Db,4
892383,52764,Flute,Sight-Reading,Tone Quality,4
892384,52764,Flute,Sight-Reading,Note Accuracy,3
892385,52764,Flute,Sight-Reading,Rhythmic Accuracy,3
892386,52764,Flute,Sight-Reading,"Musicallity, Tempo & Style",0
846506,52766,Trombone,Lyrical Etude,Tone Quality,9
846508,52766,Trombone,Lyrical Etude,Note Accuracy,6
846509,52766,Trombone,Lyrical Etude,Rhythmic Accuracy,7
846507,52766,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",9
846510,52766,Trombone,Technical Etude,Tone Quality,8
846511,52766,Trombone,Technical Etude,Note Accuracy,5
846512,52766,Trombone,Technical Etude,Rhythmic Accuracy,5
846513,52766,Trombone,Technical Etude,"Musicality, Tempo & Style",8
846514,52766,Trombone,Chromatic Scale,Chromatic Scale,7
846515,52766,Trombone,Major Scales,G,3
846516,52766,Trombone,Major Scales,C,3
846517,52766,Trombone,Major Scales,F,5
846518,52766,Trombone,Major Scales,Bb,3
846519,52766,Trombone,Major Scales,Eb,3
846520,52766,Trombone,Major Scales,Ab,2
846521,52766,Trombone,Major Scales,Db,1
846522,52766,Trombone,Sight-Reading,Tone Quality,4
846523,52766,Trombone,Sight-Reading,Note Accuracy,3
846524,52766,Trombone,Sight-Reading,Rhythmic Accuracy,3
846525,52766,Trombone,Sight-Reading,"Musicallity, Tempo & Style",4
901795,52767,Alto Saxophone,Lyrical Etude,Tone Quality,7
901796,52767,Alto Saxophone,Lyrical Etude,Note Accuracy,10
901797,52767,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,9
901798,52767,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6
901799,52767,Alto Saxophone,Technical Etude,Tone Quality,8
901800,52767,Alto Saxophone,Technical Etude,Note Accuracy,9
901801,52767,Alto Saxophone,Technical Etude,Rhythmic Accuracy,9
901802,52767,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",7
901803,52767,Alto Saxophone,Chromatic Scale,Chromatic Scale,11
901804,52767,Alto Saxophone,Major Scales,G,8
901805,52767,Alto Saxophone,Major Scales,C,4
901806,52767,Alto Saxophone,Major Scales,F,8
901807,52767,Alto Saxophone,Major Scales,Bb,4
901808,52767,Alto Saxophone,Major Scales,Eb,8
901809,52767,Alto Saxophone,Major Scales,Ab,6
901810,52767,Alto Saxophone,Major Scales,Db,7
901811,52767,Alto Saxophone,Sight-Reading,Tone Quality,5
901812,52767,Alto Saxophone,Sight-Reading,Note Accuracy,7
901813,52767,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4
901814,52767,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
872928,52770,Bb Clarinet,Lyrical Etude,Tone Quality,10
872929,52770,Bb Clarinet,Lyrical Etude,Note Accuracy,10
872930,52770,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,6
872931,52770,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
872932,52770,Bb Clarinet,Technical Etude,Tone Quality,13
872933,52770,Bb Clarinet,Technical Etude,Note Accuracy,10
872934,52770,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
872935,52770,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",10
872936,52770,Bb Clarinet,Chromatic Scale,Chromatic Scale,13
872937,52770,Bb Clarinet,Major Scales,G,8
872938,52770,Bb Clarinet,Major Scales,C,8
872939,52770,Bb Clarinet,Major Scales,F,11
872940,52770,Bb Clarinet,Major Scales,Bb,9
872941,52770,Bb Clarinet,Major Scales,Eb,14
872942,52770,Bb Clarinet,Major Scales,Ab,9
872943,52770,Bb Clarinet,Major Scales,Db,9
872944,52770,Bb Clarinet,Sight-Reading,Tone Quality,8
872945,52770,Bb Clarinet,Sight-Reading,Note Accuracy,6
872946,52770,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,6
872947,52770,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",5
925045,52772,Tenor Saxophone,Lyrical Etude,Tone Quality,5
925046,52772,Tenor Saxophone,Lyrical Etude,Note Accuracy,9
925047,52772,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,9
925048,52772,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6
925049,52772,Tenor Saxophone,Technical Etude,Tone Quality,5
925050,52772,Tenor Saxophone,Technical Etude,Note Accuracy,9
925051,52772,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,8
925052,52772,Tenor Saxophone,Technical Etude,"Musicality, Tempo & Style",6
925053,52772,Tenor Saxophone,Chromatic Scale,Chromatic Scale,11
925054,52772,Tenor Saxophone,Major Scales,G,4
925055,52772,Tenor Saxophone,Major Scales,C,6
925056,52772,Tenor Saxophone,Major Scales,F,4
925057,52772,Tenor Saxophone,Major Scales,Bb,6
925058,52772,Tenor Saxophone,Major Scales,Eb,4
925059,52772,Tenor Saxophone,Major Scales,Ab,6
925060,52772,Tenor Saxophone,Major Scales,Db,4
925061,52772,Tenor Saxophone,Sight-Reading,Tone Quality,3
925062,52772,Tenor Saxophone,Sight-Reading,Note Accuracy,7
925063,52772,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,3
925064,52772,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
899933,52773,Alto Saxophone,Lyrical Etude,Tone Quality,7
899934,52773,Alto Saxophone,Lyrical Etude,Note Accuracy,10
899935,52773,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
899936,52773,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",4
899937,52773,Alto Saxophone,Technical Etude,Tone Quality,7
899938,52773,Alto Saxophone,Technical Etude,Note Accuracy,9
899939,52773,Alto Saxophone,Technical Etude,Rhythmic Accuracy,9
899940,52773,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",6
899941,52773,Alto Saxophone,Chromatic Scale,Chromatic Scale,9
899942,52773,Alto Saxophone,Major Scales,G,7
899943,52773,Alto Saxophone,Major Scales,C,4
899944,52773,Alto Saxophone,Major Scales,F,7
899945,52773,Alto Saxophone,Major Scales,Bb,4
899946,52773,Alto Saxophone,Major Scales,Eb,8
899947,52773,Alto Saxophone,Major Scales,Ab,7
899948,52773,Alto Saxophone,Major Scales,Db,7
899949,52773,Alto Saxophone,Sight-Reading,Tone Quality,3
899950,52773,Alto Saxophone,Sight-Reading,Note Accuracy,8
899951,52773,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4
899952,52773,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
858614,52774,Trumpet,Lyrical Etude,Tone Quality,2
858615,52774,Trumpet,Lyrical Etude,Note Accuracy,5
858616,52774,Trumpet,Lyrical Etude,Rhythmic Accuracy,4
858617,52774,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",0
858626,52774,Trumpet,Technical Etude,Tone Quality,3
858627,52774,Trumpet,Technical Etude,Note Accuracy,4
858628,52774,Trumpet,Technical Etude,Rhythmic Accuracy,5
858629,52774,Trumpet,Technical Etude,"Musicality, Tempo & Style",1
858630,52774,Trumpet,Chromatic Scale,Chromatic Scale,5
858631,52774,Trumpet,Major Scales,G,7
858632,52774,Trumpet,Major Scales,C,5
858633,52774,Trumpet,Major Scales,F,6
858634,52774,Trumpet,Major Scales,Bb,5
858635,52774,Trumpet,Major Scales,Eb,3
858636,52774,Trumpet,Major Scales,Ab,5
858637,52774,Trumpet,Major Scales,Db,4
858645,52774,Trumpet,Sight-Reading,Tone Quality,1
858646,52774,Trumpet,Sight-Reading,Note Accuracy,1
858647,52774,Trumpet,Sight-Reading,Rhythmic Accuracy,1
858648,52774,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",0
892387,52775,Flute,Lyrical Etude,Tone Quality,5
892388,52775,Flute,Lyrical Etude,Note Accuracy,5
892389,52775,Flute,Lyrical Etude,Rhythmic Accuracy,5
892390,52775,Flute,Lyrical Etude,"Musicallity, Tempo & Style",5
892391,52775,Flute,Technical Etude,Tone Quality,9
892392,52775,Flute,Technical Etude,Note Accuracy,5
892393,52775,Flute,Technical Etude,Rhythmic Accuracy,6
892394,52775,Flute,Technical Etude,"Musicality, Tempo & Style",9
892395,52775,Flute,Chromatic Scale,Chromatic Scale,7
892396,52775,Flute,Major Scales,G,6
892397,52775,Flute,Major Scales,C,9
892398,52775,Flute,Major Scales,F,7
892399,52775,Flute,Major Scales,Bb,6
892400,52775,Flute,Major Scales,Eb,6
892401,52775,Flute,Major Scales,Ab,5
892402,52775,Flute,Major Scales,Db,9
892403,52775,Flute,Sight-Reading,Tone Quality,4
892404,52775,Flute,Sight-Reading,Note Accuracy,5
892405,52775,Flute,Sight-Reading,Rhythmic Accuracy,8
892406,52775,Flute,Sight-Reading,"Musicallity, Tempo & Style",3
892415,52776,Flute,Lyrical Etude,Tone Quality,5
892416,52776,Flute,Lyrical Etude,Note Accuracy,6
892417,52776,Flute,Lyrical Etude,Rhythmic Accuracy,7
892418,52776,Flute,Lyrical Etude,"Musicallity, Tempo & Style",5
892419,52776,Flute,Technical Etude,Tone Quality,5
892420,52776,Flute,Technical Etude,Note Accuracy,4
892421,52776,Flute,Technical Etude,Rhythmic Accuracy,5
892422,52776,Flute,Technical Etude,"Musicality, Tempo & Style",5
892498,52776,Flute,Chromatic Scale,Chromatic Scale,7
892499,52776,Flute,Major Scales,G,6
892500,52776,Flute,Major Scales,C,11
892501,52776,Flute,Major Scales,F,0
892502,52776,Flute,Major Scales,Bb,7
892503,52776,Flute,Major Scales,Eb,5
892504,52776,Flute,Major Scales,Ab,4
892505,52776,Flute,Major Scales,Db,0
892506,52776,Flute,Sight-Reading,Tone Quality,3
892507,52776,Flute,Sight-Reading,Note Accuracy,3
892508,52776,Flute,Sight-Reading,Rhythmic Accuracy,3
892509,52776,Flute,Sight-Reading,"Musicallity, Tempo & Style",0
875048,52777,Percussion,Mallet Etude,Note Accuracy & Tone,0
875049,52777,Percussion,Mallet Etude,Rhythmic Accuracy,0
875050,52777,Percussion,Mallet Etude,"Musicality, Tempo, & Style",0
875051,52777,Percussion,Snare Etude,Rudimental Accuracy,4
875052,52777,Percussion,Snare Etude,Rhythmic Accuracy,4
875053,52777,Percussion,Snare Etude,"Musicality, Tempo, & Style",5
875079,52777,Percussion,Timpani Etude,Tuning Accuracy,3
875080,52777,Percussion,Timpani Etude,Rhythmic Accuracy,3
875081,52777,Percussion,Timpani Etude,"Musicality, Tempo, & Style",3
875082,52777,Percussion,Chromatic Scale,Chromatic Scale,7
875119,52777,Percussion,Major Scales,G,6
875120,52777,Percussion,Major Scales,C,8
875121,52777,Percussion,Major Scales,F,6
875122,52777,Percussion,Major Scales,Bb,5
875123,52777,Percussion,Major Scales,Eb,5
875124,52777,Percussion,Major Scales,Ab,6
875125,52777,Percussion,Major Scales,Db,7
875690,52777,Percussion,Reading-Mallet,Note Accuracy & Tone,1
875691,52777,Percussion,Reading-Mallet,Rhythmic Accuracy,0
875692,52777,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1
875693,52777,Percussion,Reading-Snare,Note Accuracy & Tone,1
875694,52777,Percussion,Reading-Snare,Rhythmic Accuracy,2
875695,52777,Percussion,Reading-Snare,"Musicality, Tempo, & Style",1
873002,52779,Bb Clarinet,Lyrical Etude,Tone Quality,5
873003,52779,Bb Clarinet,Lyrical Etude,Note Accuracy,6
873004,52779,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,3
873005,52779,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",5
873006,52779,Bb Clarinet,Technical Etude,Tone Quality,5
873007,52779,Bb Clarinet,Technical Etude,Note Accuracy,9
873008,52779,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9
873009,52779,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",2
873010,52779,Bb Clarinet,Chromatic Scale,Chromatic Scale,12
873011,52779,Bb Clarinet,Major Scales,G,7
873012,52779,Bb Clarinet,Major Scales,C,8
873013,52779,Bb Clarinet,Major Scales,F,13
873014,52779,Bb Clarinet,Major Scales,Bb,8
873015,52779,Bb Clarinet,Major Scales,Eb,5
873016,52779,Bb Clarinet,Major Scales,Ab,8
873017,52779,Bb Clarinet,Major Scales,Db,7
873018,52779,Bb Clarinet,Sight-Reading,Tone Quality,2
873019,52779,Bb Clarinet,Sight-Reading,Note Accuracy,4
873020,52779,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,3
873021,52779,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",2
873072,52780,Bb Clarinet,Lyrical Etude,Tone Quality,7
873073,52780,Bb Clarinet,Lyrical Etude,Note Accuracy,10
873074,52780,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
873075,52780,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",5
873076,52780,Bb Clarinet,Technical Etude,Tone Quality,7
873077,52780,Bb Clarinet,Technical Etude,Note Accuracy,10
873078,52780,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
873079,52780,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",7
873080,52780,Bb Clarinet,Chromatic Scale,Chromatic Scale,15
873081,52780,Bb Clarinet,Major Scales,G,9
873082,52780,Bb Clarinet,Major Scales,C,9
873083,52780,Bb Clarinet,Major Scales,F,9
873084,52780,Bb Clarinet,Major Scales,Bb,9
873085,52780,Bb Clarinet,Major Scales,Eb,13
873086,52780,Bb Clarinet,Major Scales,Ab,9
873087,52780,Bb Clarinet,Major Scales,Db,9
873088,52780,Bb Clarinet,Sight-Reading,Tone Quality,2
873089,52780,Bb Clarinet,Sight-Reading,Note Accuracy,7
873090,52780,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,2
873091,52780,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",1
892532,52781,Flute,Lyrical Etude,Tone Quality,12
892533,52781,Flute,Lyrical Etude,Note Accuracy,9
892534,52781,Flute,Lyrical Etude,Rhythmic Accuracy,10
892535,52781,Flute,Lyrical Etude,"Musicallity, Tempo & Style",9
892536,52781,Flute,Technical Etude,Tone Quality,13
892537,52781,Flute,Technical Etude,Note Accuracy,5
892538,52781,Flute,Technical Etude,Rhythmic Accuracy,8
892539,52781,Flute,Technical Etude,"Musicality, Tempo & Style",10
892540,52781,Flute,Chromatic Scale,Chromatic Scale,12
892541,52781,Flute,Major Scales,G,8
892542,52781,Flute,Major Scales,C,12
892543,52781,Flute,Major Scales,F,9
892544,52781,Flute,Major Scales,Bb,8
892545,52781,Flute,Major Scales,Eb,8
