ScoreID,Student,Instrument,CategoryNew,ScoreGroup,Description,Score,MaxScore,NormalizedScore
481235,33186,Flute,Scales-F,Major Scales,F,5,8.0,0.625
481236,33186,Flute,Scales-Bb,Major Scales,Bb,4,8.0,0.5
481237,33186,Flute,Scales-Eb,Major Scales,Eb,4,8.0,0.5
481238,33186,Flute,Scales-Ab,Major Scales,Ab,3,8.0,0.375
481239,33186,Flute,Scales-Db,Major Scales,Db,3,8.0,0.375
481243,33186,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,4,10.0,0.4
481244,33186,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
481245,33186,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
481246,33186,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,4,5.0,0.8
481248,33214,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
481249,33214,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,7,15.0,0.4666666666666667
481250,33214,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
481251,33214,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6,10.0,0.6
481253,33214,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
481254,33214,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
481255,33214,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,6,10.0,0.6
481256,33214,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
481289,33214,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
481290,34459,Euphonium,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
481291,34459,Euphonium,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,10,15.0,0.6666666666666666
481292,34459,Euphonium,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
481293,34459,Euphonium,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
481295,34459,Euphonium,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
481296,34459,Euphonium,Technical Etude-Tone Quality,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
481297,34459,Euphonium,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
481298,34459,Euphonium,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
481300,34459,Euphonium,Scales-Chromatic,Chromatic Scale,Chromatic Scale,8,15.0,0.5333333333333333
481301,34459,Euphonium,Scales-G,Major Scales,G,1,8.0,0.125
481302,34459,Euphonium,Scales-C,Major Scales,C,0,8.0,0.0
481303,34459,Euphonium,Scales-F,Major Scales,F,2,8.0,0.25
481304,34459,Euphonium,Scales-Bb,Major Scales,Bb,0,8.0,0.0
481305,34459,Euphonium,Scales-Eb,Major Scales,Eb,0,8.0,0.0
481306,34459,Euphonium,Scales-Ab,Major Scales,Ab,0,8.0,0.0
481307,34459,Euphonium,Scales-Db,Major Scales,Db,0,8.0,0.0
481311,34459,Euphonium,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
481312,34459,Euphonium,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
481313,34459,Euphonium,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
481314,34459,Euphonium,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
481316,33214,Flute,Scales-G,Major Scales,G,4,8.0,0.5
481317,33214,Flute,Scales-C,Major Scales,C,5,8.0,0.625
481318,33214,Flute,Scales-F,Major Scales,F,5,8.0,0.625
481319,33214,Flute,Scales-Bb,Major Scales,Bb,4,8.0,0.5
481320,33214,Flute,Scales-Eb,Major Scales,Eb,5,8.0,0.625
481321,33214,Flute,Scales-Ab,Major Scales,Ab,4,8.0,0.5
481322,33214,Flute,Scales-Db,Major Scales,Db,3,8.0,0.375
481326,33214,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
481327,33214,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
481328,33214,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
481329,33214,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
481331,33225,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
481332,33225,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,9,15.0,0.6
481333,33225,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
481334,33225,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
481336,33225,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
481337,33225,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,9,15.0,0.6
481338,33225,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
481339,33225,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
481341,33225,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,12,15.0,0.8
481373,33225,Flute,Scales-G,Major Scales,G,5,8.0,0.625
481374,33225,Flute,Scales-C,Major Scales,C,7,8.0,0.875
481375,33225,Flute,Scales-F,Major Scales,F,5,8.0,0.625
481376,33225,Flute,Scales-Bb,Major Scales,Bb,5,8.0,0.625
481377,33225,Flute,Scales-Eb,Major Scales,Eb,5,8.0,0.625
481378,33225,Flute,Scales-Ab,Major Scales,Ab,5,8.0,0.625
481379,33225,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
481383,34545,Euphonium,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
481384,34545,Euphonium,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,9,15.0,0.6
481385,34545,Euphonium,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
481386,34545,Euphonium,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
481388,34545,Euphonium,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
481389,34545,Euphonium,Technical Etude-Tone Quality,Technical Etude,Tone Quality,9,15.0,0.6
481390,34545,Euphonium,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
481391,34545,Euphonium,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
481393,34545,Euphonium,Scales-Chromatic,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
481394,34545,Euphonium,Scales-G,Major Scales,G,3,8.0,0.375
481395,34545,Euphonium,Scales-C,Major Scales,C,3,8.0,0.375
481396,34545,Euphonium,Scales-F,Major Scales,F,6,8.0,0.75
481397,34545,Euphonium,Scales-Bb,Major Scales,Bb,5,8.0,0.625
481398,34545,Euphonium,Scales-Eb,Major Scales,Eb,5,8.0,0.625
481399,34545,Euphonium,Scales-Ab,Major Scales,Ab,5,8.0,0.625
481400,34545,Euphonium,Scales-Db,Major Scales,Db,3,8.0,0.375
481404,34545,Euphonium,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,8,10.0,0.8
481405,34545,Euphonium,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,7,10.0,0.7
481406,34545,Euphonium,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",7,10.0,0.7
481407,34545,Euphonium,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,3,5.0,0.6
481409,33225,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,2,10.0,0.2
481410,33225,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,1,10.0,0.1
481411,33225,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",0,10.0,0.0
481412,33225,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
481445,34560,Euphonium,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
481446,34560,Euphonium,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
481447,34560,Euphonium,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
481448,34560,Euphonium,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6,10.0,0.6
481450,34560,Euphonium,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
481451,34560,Euphonium,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
481452,34560,Euphonium,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
481453,34560,Euphonium,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
481455,34560,Euphonium,Scales-Chromatic,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
481456,34560,Euphonium,Scales-G,Major Scales,G,0,8.0,0.0
481457,34560,Euphonium,Scales-C,Major Scales,C,0,8.0,0.0
481458,34560,Euphonium,Scales-F,Major Scales,F,0,8.0,0.0
481459,34560,Euphonium,Scales-Bb,Major Scales,Bb,0,8.0,0.0
481460,34560,Euphonium,Scales-Eb,Major Scales,Eb,0,8.0,0.0
481461,34560,Euphonium,Scales-Ab,Major Scales,Ab,0,8.0,0.0
481462,34560,Euphonium,Scales-Db,Major Scales,Db,0,8.0,0.0
481466,34560,Euphonium,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,4,10.0,0.4
481467,34560,Euphonium,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
481468,34560,Euphonium,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
481469,34560,Euphonium,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
481502,34955,Euphonium,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
481503,34955,Euphonium,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
481504,34955,Euphonium,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
481505,34955,Euphonium,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6,10.0,0.6
481507,34955,Euphonium,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
481508,34955,Euphonium,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
481509,34955,Euphonium,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
481510,34955,Euphonium,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
481512,34955,Euphonium,Scales-Chromatic,Chromatic Scale,Chromatic Scale,5,15.0,0.3333333333333333
481513,34955,Euphonium,Scales-G,Major Scales,G,0,8.0,0.0
481514,34955,Euphonium,Scales-C,Major Scales,C,0,8.0,0.0
481515,34955,Euphonium,Scales-F,Major Scales,F,1,8.0,0.125
481516,34955,Euphonium,Scales-Bb,Major Scales,Bb,0,8.0,0.0
481517,34955,Euphonium,Scales-Eb,Major Scales,Eb,0,8.0,0.0
481518,34955,Euphonium,Scales-Ab,Major Scales,Ab,0,8.0,0.0
481519,34955,Euphonium,Scales-Db,Major Scales,Db,0,8.0,0.0
481523,34955,Euphonium,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,4,10.0,0.4
481524,34955,Euphonium,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
481525,34955,Euphonium,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
481526,34955,Euphonium,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
481590,35201,Euphonium,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
481591,35201,Euphonium,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
481592,35201,Euphonium,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
481593,35201,Euphonium,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
481595,35201,Euphonium,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
481596,35201,Euphonium,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
481597,35201,Euphonium,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
481598,35201,Euphonium,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
481600,35201,Euphonium,Scales-Chromatic,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
481601,35201,Euphonium,Scales-G,Major Scales,G,0,8.0,0.0
481602,35201,Euphonium,Scales-C,Major Scales,C,0,8.0,0.0
481603,35201,Euphonium,Scales-F,Major Scales,F,0,8.0,0.0
481604,35201,Euphonium,Scales-Bb,Major Scales,Bb,0,8.0,0.0
481605,35201,Euphonium,Scales-Eb,Major Scales,Eb,0,8.0,0.0
481606,35201,Euphonium,Scales-Ab,Major Scales,Ab,0,8.0,0.0
481607,35201,Euphonium,Scales-Db,Major Scales,Db,0,8.0,0.0
481611,35201,Euphonium,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,3,10.0,0.3
481612,35201,Euphonium,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
481613,35201,Euphonium,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
481614,35201,Euphonium,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
481647,35881,Euphonium,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
481648,35881,Euphonium,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6,15.0,0.4
481649,35881,Euphonium,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
481650,35881,Euphonium,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
481652,35881,Euphonium,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
481653,35881,Euphonium,Technical Etude-Tone Quality,Technical Etude,Tone Quality,5,15.0,0.3333333333333333
481654,35881,Euphonium,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,6,10.0,0.6
481655,35881,Euphonium,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
481657,35881,Euphonium,Scales-Chromatic,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
481658,35881,Euphonium,Scales-G,Major Scales,G,0,8.0,0.0
481659,35881,Euphonium,Scales-C,Major Scales,C,0,8.0,0.0
481660,35881,Euphonium,Scales-F,Major Scales,F,0,8.0,0.0
481661,35881,Euphonium,Scales-Bb,Major Scales,Bb,0,8.0,0.0
481662,35881,Euphonium,Scales-Eb,Major Scales,Eb,1,8.0,0.125
481663,35881,Euphonium,Scales-Ab,Major Scales,Ab,0,8.0,0.0
481664,35881,Euphonium,Scales-Db,Major Scales,Db,1,8.0,0.125
481668,35881,Euphonium,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,3,10.0,0.3
481669,35881,Euphonium,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
481670,35881,Euphonium,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
481671,35881,Euphonium,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
481735,35897,Euphonium,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
481736,35897,Euphonium,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6,15.0,0.4
481737,35897,Euphonium,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,4,10.0,0.4
481738,35897,Euphonium,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,3,10.0,0.3
481740,35897,Euphonium,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",4,20.0,0.2
481741,35897,Euphonium,Technical Etude-Tone Quality,Technical Etude,Tone Quality,4,15.0,0.26666666666666666
481742,35897,Euphonium,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,3,10.0,0.3
481743,35897,Euphonium,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,3,10.0,0.3
481745,35897,Euphonium,Scales-Chromatic,Chromatic Scale,Chromatic Scale,0,15.0,0.0
481746,35897,Euphonium,Scales-G,Major Scales,G,0,8.0,0.0
481747,35897,Euphonium,Scales-C,Major Scales,C,0,8.0,0.0
481748,35897,Euphonium,Scales-F,Major Scales,F,0,8.0,0.0
481749,35897,Euphonium,Scales-Bb,Major Scales,Bb,0,8.0,0.0
481750,35897,Euphonium,Scales-Eb,Major Scales,Eb,0,8.0,0.0
481751,35897,Euphonium,Scales-Ab,Major Scales,Ab,0,8.0,0.0
481752,35897,Euphonium,Scales-Db,Major Scales,Db,0,8.0,0.0
481756,35897,Euphonium,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,1,10.0,0.1
481757,35897,Euphonium,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,1,10.0,0.1
481758,35897,Euphonium,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
481759,35897,Euphonium,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
484126,29261,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
484127,29261,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6,15.0,0.4
484128,29261,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
484129,29261,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
484131,29261,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
484132,29261,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
484133,29261,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,10,10.0,1.0
484134,29261,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,10,10.0,1.0
484136,29261,Alto Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,9,15.0,0.6
484137,29261,Alto Saxophone,Scales-G,Major Scales,G,3,8.0,0.375
484138,29261,Alto Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
484139,29261,Alto Saxophone,Scales-F,Major Scales,F,3,8.0,0.375
484140,29261,Alto Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
484141,29261,Alto Saxophone,Scales-Eb,Major Scales,Eb,4,8.0,0.5
484142,29261,Alto Saxophone,Scales-Ab,Major Scales,Ab,3,8.0,0.375
484143,29261,Alto Saxophone,Scales-Db,Major Scales,Db,3,8.0,0.375
484147,29261,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,9,10.0,0.9
484148,29261,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
484149,29261,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
484150,29261,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
484183,29266,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",5,20.0,0.25
484184,29266,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
484185,29266,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
484186,29266,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
484188,29266,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
484189,29266,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
484190,29266,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
484191,29266,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
484193,29266,Alto Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
484194,29266,Alto Saxophone,Scales-G,Major Scales,G,3,8.0,0.375
484195,29266,Alto Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
484196,29266,Alto Saxophone,Scales-F,Major Scales,F,3,8.0,0.375
484197,29266,Alto Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
484198,29266,Alto Saxophone,Scales-Eb,Major Scales,Eb,3,8.0,0.375
484199,29266,Alto Saxophone,Scales-Ab,Major Scales,Ab,3,8.0,0.375
484200,29266,Alto Saxophone,Scales-Db,Major Scales,Db,2,8.0,0.25
484204,29266,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,0,10.0,0.0
484205,29266,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,0,10.0,0.0
484206,29266,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",0,10.0,0.0
484207,29266,Alto Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,0,5.0,0.0
484260,29303,Alto Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
484261,29303,Alto Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,4,15.0,0.26666666666666666
484262,29303,Alto Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
484263,29303,Alto Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
484265,29303,Alto Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",4,20.0,0.2
484266,29303,Alto Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,4,15.0,0.26666666666666666
484267,29303,Alto Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
484268,29303,Alto Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
484270,29303,Alto Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
484271,29303,Alto Saxophone,Scales-G,Major Scales,G,1,8.0,0.125
484272,29303,Alto Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
484273,29303,Alto Saxophone,Scales-F,Major Scales,F,2,8.0,0.25
484274,29303,Alto Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
484275,29303,Alto Saxophone,Scales-Eb,Major Scales,Eb,2,8.0,0.25
484276,29303,Alto Saxophone,Scales-Ab,Major Scales,Ab,1,8.0,0.125
484277,29303,Alto Saxophone,Scales-Db,Major Scales,Db,0,8.0,0.0
484281,29303,Alto Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,6,10.0,0.6
484282,29303,Alto Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
484283,29303,Alto Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
